date,description,amount,type,category,accountId
2022-03-30,0.0175ISHARES CORE S&P TOTAL U S STOCK MARKET ETF REIN @ 103.1186 REC 03/25/22 PAY 03/30/22,,InvestmentTransaction,,63310740_7876057
2022-03-30,ISHARES CORE S&P TOTAL U S STOCK MARKET ETF CASH DIV ON 5.58387 SHS,,InvestmentTransaction,,63310740_7876057
2022-03-30,0.0030ISHARES CORE S&P SMALL CAP ETFREIN @ 110.7371 REC 03/25/22 PAY 03/30/22,,InvestmentTransaction,,63310740_7876057
2022-03-30,BT LIFE  ALIVEZGBYJTD4   888-987-7537 PA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-29,SQ *CLOVER FOOD LAB      Boston       MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-28,0.0034VANGUARD INDEX FUNDS VANGUARD VALUE ETF REIN @ 148.5999 REC 03/24/22 PAY 03/28/22,,InvestmentTransaction,,63310740_7876057
2022-03-28,VANGUARD INDEX FUNDS VANGUARD VALUE ETF CASH DIV ON 0.62950 SHS,,InvestmentTransaction,,63310740_7876057
2022-03-28,TST* THE MIDDLESEX       CAMBRIDGE    MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-28,TST* BARISMO 364         CAMBRIDGE    MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-28,Apple,,CashAndCreditTransaction,,63310740_7664647
2022-03-28,VIALE                    CAMBRIDGE    MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-28,SWEETGREEN BOY           BOSTON       MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-28,STARBUCKS STORE 07338    CAMBRIDGE    MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-28,VENMO            DES:PAYMENT    ID:XXXXX01769136             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-28,VENMO            DES:PAYMENT    ID:XXXXX20811826             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-28,VENMO            DES:PAYMENT    ID:XXXXX20813482             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-28,VENMO            DES:PAYMENT    ID:XXXXX01770075             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-28,VENMO            DES:PAYMENT    ID:XXXXX26163071             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-25,ORSTED ONSHORE S DES:PAYROLL    ID:040092                    INDN:MURPHY JOHN             CO ID:XXXXX22657 PPD,,CashAndCreditTransaction,,63310740_3389445
2022-03-25,"COMM. OF MASS.   DES:MASTTAXRFD ID:XXXXX7969                 INDN:MURPHY, JOHN J          CO ID:EXXXXX2284 PPD",,CashAndCreditTransaction,,63310740_3389445
2022-03-24,VANGUARD INTL EQUITY IND FD FTSE ALL WORLD EX US FD ETF CASH DIV ON 5.44745 SHS,,InvestmentTransaction,,63310740_7876057
2022-03-24,0.0100VANGUARD INTL EQUITY IND FD FTSE ALL WORLD EX US FD ETF REIN @ 57.6899 REC 03/22/22 PAY 03/24/,,InvestmentTransaction,,63310740_7876057
2022-03-24,VANGUARD FTSE EMERGING MARKETSETF FTSE EMERGING INDEX CASH DIV ON 2.11291 SHS,,InvestmentTransaction,,63310740_7876057
2022-03-24,0.0060VANGUARD FTSE EMERGING MARKETSETF FTSE EMERGING INDEX REIN @ 46.4194 REC 03/22/22 PAY 03/24/22,,InvestmentTransaction,,63310740_7876057
2022-03-24,THE WINE EMPORIUM        BOSTON       MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-22,TST* VEG - 007 - 399 BOYLBOSTON       MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-22,Amazon,,CashAndCreditTransaction,,63310740_7664647
2022-03-22,Interest Earned,,CashAndCreditTransaction,,63310740_3389446
2022-03-21,VENMO            DES:PAYMENT    ID:XXXXX83701421             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-21,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2022-03-21,VENMO            DES:PAYMENT    ID:XXXXX84180817             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-21,Amazon,,CashAndCreditTransaction,,63310740_7664647
2022-03-21,"Cambridge Natural Foods, Inc.",,CashAndCreditTransaction,,63310740_7664647
2022-03-21,Target,,CashAndCreditTransaction,,63310740_7664647
2022-03-21,TST* ALL STAR PIZZA BAR  617-547-0836 MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-17,DFA US SM CAP VALUE,,InvestmentTransaction,,63310740_9077114
2022-03-17,FID REAL ESTATE INVS,,InvestmentTransaction,,63310740_9077114
2022-03-17,TRP BLUE CHIP GRTH I,,InvestmentTransaction,,63310740_9077114
2022-03-17,CRLN E MID CAP GR R6,,InvestmentTransaction,,63310740_9077114
2022-03-17,FID FDM IDX 2065 IPR,,InvestmentTransaction,,63310740_9077114
2022-03-17,PAX GLB ENV MKT IS,,InvestmentTransaction,,63310740_9077114
2022-03-17,FID 500 INDEX,,InvestmentTransaction,,63310740_9077114
2022-03-17,SQ *REDWHITE RAMEN       Boston       MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-17,PAYMENT - THANK YOU                      ,,CashAndCreditTransaction,,63310740_7664647
2022-03-17,HLU*Hulu 1345156612130-U HULU.COM/BILLCA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-17,Bank of America Credit Card Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2022-03-17,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2022-03-17,VENMO            DES:PAYMENT    ID:XXXXX33836511             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-16,Management Fee,,InvestmentTransaction,,63310740_7876057
2022-03-16,Whole Foods,,CashAndCreditTransaction,,63310740_7664647
2022-03-15,0.07238 of VTV @ $142.84,,InvestmentTransaction,,63310740_7876057
2022-03-15,0.09432 of ITOT @ $94.4402,,InvestmentTransaction,,63310740_7876057
2022-03-15,0.03099 of IJR @ $104.5025,,InvestmentTransaction,,63310740_7876057
2022-03-15,0.05386 of SCZ @ $63.6288,,InvestmentTransaction,,63310740_7876057
2022-03-15,0.19021 of VWO @ $42.49,,InvestmentTransaction,,63310740_7876057
2022-03-15,0.1879 of VEU @ $54.22,,InvestmentTransaction,,63310740_7876057
2022-03-15,Automatic Transfer from CHK 1163 Confirmation# 1632947937,,CashAndCreditTransaction,,63310740_3389446
2022-03-15,LinkedIn,,CashAndCreditTransaction,,63310740_7664647
2022-03-15,Automatic Transfer to SAV 0277 Confirmation# 1632947937,,CashAndCreditTransaction,,63310740_3389445
2022-03-14,Comcast,,CashAndCreditTransaction,,63310740_7664647
2022-03-14,Waypoint,,CashAndCreditTransaction,,63310740_7664647
2022-03-14,Chipotle,,CashAndCreditTransaction,,63310740_7664647
2022-03-14,BROADSHEET COFFEE ROACambridge MA,,CashAndCreditTransaction,,63310740_7664647
2022-03-14,HELLO CODE EXIST.IO YARRAVILLE,,CashAndCreditTransaction,,63310740_7664647
2022-03-14,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-03-14,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2022-03-14,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-03-14,Media Works Inc,,CashAndCreditTransaction,,63310740_3389445
2022-03-12,A MEDIUM CORPORATION 415-508-5008 CA,,CashAndCreditTransaction,,63310740_7664647
2022-03-11,ORSTED ONSHORE S DES:PAYROLL ID:040092 INDN:MURPHY JOHN CO ID: PPD,,CashAndCreditTransaction,,63310740_3389445
2022-03-11,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2022-03-09,BT LIFE  ALIVEZGBYJTD4   888-987-7537 PA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-08,BT LIFE  ALIVEZGBYJTD4   888-987-7537 PA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-07,VENMO            DES:PAYMENT    ID:XXXXX50714256             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-07,VENMO            DES:PAYMENT    ID:XXXXX55648200             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-07,EVERSOURCE       DES:WEB_PAY    ID:XXXXX991030322            INDN:JOHN MURPHY             CO ID:XXXXX42013 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-07,EVERSOURCE       DES:WEB_PAY    ID:XXXXX975030322            INDN:JOHN MURPHY             CO ID:XXXXX42013 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-07,VENMO            DES:PAYMENT    ID:XXXXX33334882             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-07,VENMO            DES:PAYMENT    ID:XXXXX55644671             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-07,VENMO            DES:PAYMENT    ID:XXXXX53576579             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-07,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2022-03-07,LS DANA HILL LIQUORS     617-5476199  MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-07,Honeycomb Creamery,,CashAndCreditTransaction,,63310740_7664647
2022-03-07,LEVELUPSWEETGREEN9587    855-466-5585 MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-07,LS DANA HILL LIQUORS     617-5476199  MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-07,SWEETGREEN BOY           BOSTON       MA ,,CashAndCreditTransaction,,63310740_7664647
2022-03-04,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2022-03-03,CRLN E MID CAP GR R6,,InvestmentTransaction,,63310740_9077114
2022-03-03,FID FDM IDX 2065 IPR,,InvestmentTransaction,,63310740_9077114
2022-03-03,PAX GLB ENV MKT IS,,InvestmentTransaction,,63310740_9077114
2022-03-03,FID 500 INDEX,,InvestmentTransaction,,63310740_9077114
2022-03-03,DFA US SM CAP VALUE,,InvestmentTransaction,,63310740_9077114
2022-03-03,FID REAL ESTATE INVS,,InvestmentTransaction,,63310740_9077114
2022-03-03,TRP BLUE CHIP GRTH I,,InvestmentTransaction,,63310740_9077114
2022-03-03,SPOTIFY                  877-778-1161 NY ,,CashAndCreditTransaction,,63310740_7664647
2022-03-02,VENMO            DES:PAYMENT    ID:XXXXX65982377             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-03-01,YOU BOUGHT PERIODIC INVESTMENT CONF:035994750 MORGAN STANLEY GROWTH PORTFOLIO A (MSEGX) (Cash),,InvestmentTransaction,,63310740_8578901
2022-03-01,YOU BOUGHT PERIODIC INVESTMENT FIDELITY SELECT SEMICONDUCTORS PORT (FSELX) (Cash),,InvestmentTransaction,,63310740_8578901
2022-03-01,YOU BOUGHT PERIODIC INVESTMENT CONF:010000563 CLEARBRIDGE SELECT FUND CL A (LCLAX) (Cash),,InvestmentTransaction,,63310740_8578901
2022-03-01,CASH CONTRIBUTION CURRENT YEAR (Cash),,InvestmentTransaction,,63310740_8578901
2022-03-01,YOU BOUGHT PERIODIC INVESTMENT CONF:035985650 MORGAN STANLEY DISCOVERY PORT CL A (MACGX) (Cash),,InvestmentTransaction,,63310740_8578901
2022-03-01,YOU BOUGHT PERIODIC INVESTMENT FIDELITY EMERGING ASIA FUND (FSEAX) (Cash),,InvestmentTransaction,,63310740_8578901
2022-03-01,YOU BOUGHT PERIODIC INVESTMENT CONF:035734538 FEDERATED HERMES INTL SM MID CO CL A (ISCAX) (Cash),,InvestmentTransaction,,63310740_8578901
2022-03-01,FID BKG SVC LLC ,,CashAndCreditTransaction,,63310740_3389445
2022-03-01,Zelle Transfer Conf# tw1cv4d8g; ABEL DESIGNS LLC,,CashAndCreditTransaction,,63310740_3389445
2022-03-01,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2022-02-28,Apple,,CashAndCreditTransaction,,63310740_7664647
2022-02-28,Amazon,,CashAndCreditTransaction,,63310740_7664647
2022-02-28,VENMO            DES:PAYMENT    ID:XXXXX18732591             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-02-28,VENMO            DES:PAYMENT    ID:XXXXX14911344             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-02-25,Goodwill Industries,,CashAndCreditTransaction,,63310740_7664647
2022-02-25,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2022-02-25,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-25,ORSTED ONSHORE S DES:PAYROLL ID:040092 INDN:MURPHY JOHN CO ID: PPD,,CashAndCreditTransaction,,63310740_3389445
2022-02-24,"Cambridge Natural Foods, Inc.",,CashAndCreditTransaction,,63310740_7664647
2022-02-24,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-23,FID REAL ESTATE INVS,,InvestmentTransaction,,63310740_9077114
2022-02-23,DFA US SM CAP VALUE,,InvestmentTransaction,,63310740_9077114
2022-02-23,TRP BLUE CHIP GRTH I,,InvestmentTransaction,,63310740_9077114
2022-02-23,FID FDM IDX 2065 IPR,,InvestmentTransaction,,63310740_9077114
2022-02-23,CRLN E MID CAP GR R6,,InvestmentTransaction,,63310740_9077114
2022-02-23,FID 500 INDEX,,InvestmentTransaction,,63310740_9077114
2022-02-23,PAX GLB ENV MKT IS,,InvestmentTransaction,,63310740_9077114
2022-02-23,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2022-02-23,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2022-02-23,Amazon,,CashAndCreditTransaction,,63310740_7664647
2022-02-23,Amazon,,CashAndCreditTransaction,,63310740_7664647
2022-02-22,VENMO            DES:PAYMENT    ID:XXXXX63290361             INDN:JOHN MURPHY             CO ID:XXXXX81992 WEB,,CashAndCreditTransaction,,63310740_3389445
2022-02-22,"Zelle Transfer Conf# r3hxw3xor;                             AL DEWACHI, OMAR",,CashAndCreditTransaction,,63310740_3389445
2022-02-22,LEVELUPSWEETGREEN2524    855-466-5585 MA ,,CashAndCreditTransaction,,63310740_7664647
2022-02-22,Whole Foods,,CashAndCreditTransaction,,63310740_7664647
2022-02-21,TPG PRODUCTS     DES:SBTPG LLC  ID:ICCWS3PTCBPB4TI           INDN:JOHN MURPHY             CO ID:XXXXX60102 PPD,,CashAndCreditTransaction,,63310740_3389445
2022-02-21,ORSTED ONSHORE S DES:PAYMENTS   ID:XXXXXXXXXX5491            INDN:JACK MURPHY             CO ID:XXXXX83002 CCD           PMT INFO:NTE*ZZZ*/INV/783324  1 3-19-2022\,,CashAndCreditTransaction,,63310740_3389445
2022-02-21,SQ *1369 COFFEEHOUSE     Cambridge    MA ,,CashAndCreditTransaction,,63310740_7664647
2022-02-21,THE UPS STORE 0681       207-7120936  MA ,,CashAndCreditTransaction,,63310740_7664647
2022-02-19,AUST BERRY AUSTIN        AUSTIN       TX ,,CashAndCreditTransaction,,63310740_7664647
2022-02-19,AUSTIN AIRPORT-F&B       AUSTIN       TX ,,CashAndCreditTransaction,,63310740_7664647
2022-02-19,Fairmont Austin,,CashAndCreditTransaction,,63310740_7664647
2022-02-19,AUSTIN AIRPORT-F&B       AUSTIN       TX ,,CashAndCreditTransaction,,63310740_7664647
2022-02-19,FAIRMONT AUSTIN F & B    AUSTIN       TX ,,CashAndCreditTransaction,,63310740_7664647
2022-02-19,Lyft,,CashAndCreditTransaction,,63310740_7664647
2022-02-18,FAIRMONT AUSTIN F & B    AUSTIN       TX ,,CashAndCreditTransaction,,63310740_7664647
2022-02-18,BT LIFE  ALIVEZGBYJTD4   888-987-7537 PA ,,CashAndCreditTransaction,,63310740_7664647
2022-02-17,LOGMEIN*LastPass         logmein.com  MA ,,CashAndCreditTransaction,,63310740_7664647
2022-02-17,Lyft,,CashAndCreditTransaction,,63310740_7664647
2022-02-17,HLU*Hulu 1345156611859-U HULU.COM/BILLCA ,,CashAndCreditTransaction,,63310740_7664647
2022-02-16,Management Fee,,InvestmentTransaction,,63310740_7876057
2022-02-16,Interest Earned,,CashAndCreditTransaction,,63310740_3389446
2022-02-16,LITTLE WOODROWS - WEST   AUSTIN       TX ,,CashAndCreditTransaction,,63310740_7664647
2022-02-16,Lyft,,CashAndCreditTransaction,,63310740_7664647
2022-02-15,Berkshire Farms Market,,CashAndCreditTransaction,,63310740_7664647
2022-02-15,Hudson St,,CashAndCreditTransaction,,63310740_7664647
2022-02-15,Linkedin Lnkd In,,CashAndCreditTransaction,,63310740_7664647
2022-02-15,Sq One Taco,,CashAndCreditTransaction,,63310740_7664647
2022-02-15,Transfer to Regular Savings - 0277,,CashAndCreditTransaction,,63310740_3389445
2022-02-15,Transfer from Adv Plus Banking - 1163,,CashAndCreditTransaction,,63310740_3389446
2022-02-14,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-14,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-14,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-14,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-14,Media Works Inc,,CashAndCreditTransaction,,63310740_3389445
2022-02-14,Comcast,,CashAndCreditTransaction,,63310740_7664647
2022-02-14,Amazon,,CashAndCreditTransaction,,63310740_7664647
2022-02-14,1369 Coffeehouse,,CashAndCreditTransaction,,63310740_7664647
2022-02-14,HELLO CODE EXIST.IO YARRAVILLE,,CashAndCreditTransaction,,63310740_7664647
2022-02-12,A MEDIUM CORPORATION 415-508-5008 CA,,CashAndCreditTransaction,,63310740_7664647
2022-02-11,LOEWS BOSTON FB BOSTON MA,,CashAndCreditTransaction,,63310740_7664647
2022-02-11,ORSTED ONSHORE S DES:PAYROLL ID:040092 INDN:MURPHY JOHN CO ID: PPD,,CashAndCreditTransaction,,63310740_3389445
2022-02-10,Clover Food Lab,,CashAndCreditTransaction,,63310740_7664647
2022-02-09,1369 Coffeehouse,,CashAndCreditTransaction,,63310740_7664647
2022-02-09,American Airlines,,CashAndCreditTransaction,,63310740_7664647
2022-02-09,DIGINN - BOYLSTON BOSTON MA,,CashAndCreditTransaction,,63310740_7664647
2022-02-08,DFA US SM CAP VALUE,,InvestmentTransaction,,63310740_9077114
2022-02-08,CRLN E MID CAP GR R6,,InvestmentTransaction,,63310740_9077114
2022-02-08,FID 500 INDEX,,InvestmentTransaction,,63310740_9077114
2022-02-08,PAX GLB ENV MKT IS,,InvestmentTransaction,,63310740_9077114
2022-02-08,TRP BLUE CHIP GRTH I,,InvestmentTransaction,,63310740_9077114
2022-02-08,FID FDM IDX 2065 IPR,,InvestmentTransaction,,63310740_9077114
2022-02-08,FID REAL ESTATE INVS,,InvestmentTransaction,,63310740_9077114
2022-02-07,AGI*RENTERS/CONDO INS 800-370-1990 FL,,CashAndCreditTransaction,,63310740_7664647
2022-02-07,PAYMENT - THANK YOU,,CashAndCreditTransaction,,63310740_7664647
2022-02-07,BANK OF AMERICA CREDIT CARD Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2022-02-07,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-07,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-07,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-07,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-07,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-07,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-07,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-02-04,"Cambridge Natural Foods, Inc.",,CashAndCreditTransaction,,63310740_7664647
2022-02-03,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2022-02-03,Spotify,,CashAndCreditTransaction,,63310740_7664647
2022-02-01,YOU BOUGHT PERIODIC INVESTMENT CONF:035982578 MORGAN STANLEY DISCOVERY PORT CL A (MACGX) (Cash),,InvestmentTransaction,,63310740_8578901
2022-02-01,YOU BOUGHT PERIODIC INVESTMENT CONF:023279374 CLEARBRIDGE SELECT FUND CL A (LCLAX) (Cash),,InvestmentTransaction,,63310740_8578901
2022-02-01,CASH CONTRIBUTION CURRENT YEAR (Cash),,InvestmentTransaction,,63310740_8578901
2022-02-01,YOU BOUGHT PERIODIC INVESTMENT FIDELITY EMERGING ASIA FUND (FSEAX) (Cash),,InvestmentTransaction,,63310740_8578901
2022-02-01,YOU BOUGHT PERIODIC INVESTMENT CONF:035991456 MORGAN STANLEY GROWTH PORTFOLIO A (MSEGX) (Cash),,InvestmentTransaction,,63310740_8578901
2022-02-01,YOU BOUGHT PERIODIC INVESTMENT CONF:035734508 FEDERATED HERMES INTL SM MID CO CL A (ISCAX) (Cash),,InvestmentTransaction,,63310740_8578901
2022-02-01,YOU BOUGHT PERIODIC INVESTMENT FIDELITY SELECT SEMICONDUCTORS PORT (FSELX) (Cash),,InvestmentTransaction,,63310740_8578901
2022-02-01,Eversource,,CashAndCreditTransaction,,63310740_3389445
2022-02-01,Bank of America Credit Card Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2022-02-01,FID BKG SVC LLC ,,CashAndCreditTransaction,,63310740_3389445
2022-02-01,Eversource,,CashAndCreditTransaction,,63310740_3389445
2022-02-01,Zelle Transfer Conf# k081h98he; ABEL DESIGNS LLC,,CashAndCreditTransaction,,63310740_3389445
2022-02-01,The Orvis Company Inc,,CashAndCreditTransaction,,63310740_7664647
2022-02-01,PAYMENT - THANK YOU,,CashAndCreditTransaction,,63310740_7664647
2022-02-01,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2022-01-31,Fred Perry Usa,,CashAndCreditTransaction,,63310740_7664647
2022-01-31,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-01-31,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-01-31,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-01-31,Venmo,,CashAndCreditTransaction,,63310740_3389445
2022-01-28,ORSTED ONSHORE S DES:PAYROLL ID:040092 INDN:MURPHY JOHN CO ID: PPD,,CashAndCreditTransaction,,63310740_3389445
